station,valid,metar
RPLL,2025-02-03 09:00,RPLL 030900Z 14007KT 070V180 9999 FEW025 31/23 Q1008 NOSIG RMK A2977
RPLL,2025-02-03 10:00,RPLL 031000Z 14007KT 110V180 9999 FEW025 29/23 Q1009 NOSIG RMK A2980
RPLL,2025-02-03 11:00,RPLL 031100Z 14007KT 110V180 9999 FEW025 29/23 Q1009 NOSIG RMK A2980
RPLL,2025-02-03 12:00,RPLL 031200Z 12006KT 080V160 9999 FEW025 28/22 Q1010 NOSIG RMK A2983
RPLL,2025-02-03 13:00,RPLL 031300Z 12006KT 070V170 9999 FEW025 28/23 Q1011 NOSIG RMK A2985
RPLL,2025-02-03 14:00,RPLL 031400Z 13005KT 090V170 9999 FEW025 28/23 Q1011 NOSIG RMK A2985
RPLL,2025-02-03 15:00,RPLL 031500Z 13005KT 070V170 9999 FEW025 27/23 Q1011 NOSIG RMK A2985
RPLL,2025-02-03 16:00,RPLL 031600Z 12005KT 080V150 9999 FEW025 27/23 Q1011 NOSIG RMK A2985
RPLL,2025-02-03 17:00,RPLL 031700Z 10005KT 070V130 9999 FEW025 BKN100 27/23 Q1011 NOSIG RMK A2985
RPLL,2025-02-03 18:00,RPLL 031800Z 11003KT 070V170 9999 SCT025 27/23 Q1010 NOSIG RMK A2983
RPLL,2025-02-03 19:00,RPLL 031900Z 12003KT 080V150 9999 FEW025 26/23 Q1010 NOSIG RMK A2983
RPLL,2025-02-03 20:00,RPLL 032000Z 00000KT 9999 SCT025 26/23 Q1010 NOSIG RMK A2983
RPLL,2025-02-03 21:00,RPLL 032100Z 01006KT 330V030 9999 SCT025 BKN100 27/24 Q1010 NOSIG RMK A2983
RPLL,2025-02-03 22:00,RPLL 032200Z 07005KT 030V110 9999 SCT025 BKN100 26/24 Q1011 NOSIG RMK A2985
RPLL,2025-02-03 23:00,RPLL 032300Z 10003KT 080V160 9999 SCT025 BKN100 26/23 Q1011 NOSIG RMK A2985
RPLL,2025-02-04 00:00,RPLL 040000Z 08005KT 9999 -SHRA SCT025 BKN100 25/23 Q1012 NOSIG RMK A2988
RPLL,2025-02-04 01:00,RPLL 040100Z VRB02KT 9999 FEW025 SCT100 27/23 Q1012 NOSIG RMK A2988
RPLL,2025-02-04 02:00,RPLL 040200Z 11003KT 070V140 9999 FEW025 SCT100 29/23 Q1012 NOSIG RMK A2988
RPLL,2025-02-04 03:00,RPLL 040300Z VRB03KT 9999 SCT025 BKN100 28/23 Q1011 NOSIG RMK A2985
RPLL,2025-02-04 04:00,RPLL 040400Z 12005KT 060V210 9999 SCT025 BKN100 30/23 Q1010 NOSIG RMK A2983
RPLL,2025-02-04 05:00,RPLL 040500Z 08005KT 050V120 9999 SCT025 BKN100 30/23 Q1010 NOSIG RMK A2983
RPLL,2025-02-04 06:00,RPLL 040600Z 10005KT 050V150 8000 SHRA SCT022 OVC100 27/24 Q1009 NOSIG RMK A2980
RPLL,2025-02-04 07:00,COR RPLL 040700Z 07005KT 020V120 9999 SCT023 BKN090 27/24 Q1009 RESHRA NOSIG RMK A2980
RPLL,2025-02-04 08:00,RPLL 040800Z 14003KT 110V180 9999 SCT023 BKN090 28/23 Q1009 NOSIG RMK A2980
RPLL,2025-02-04 09:00,RPLL 040900Z 14006KT 080V190 9999 -RA SCT023 BKN090 28/23 Q1010 NOSIG RMK A2983
RPLL,2025-02-04 10:00,RPLL 041000Z 13005KT 080V170 9999 SCT023 BKN100 27/23 Q1010 NOSIG RMK A2983
RPLL,2025-02-04 11:00,RPLL 041100Z 12005KT 080V160 9999 SCT023 BKN100 27/22 Q1010 NOSIG RMK A2983
RPLL,2025-02-04 12:00,RPLL 041200Z 12006KT 080V160 9999 SCT023 BKN100 26/22 Q1011 NOSIG RMK A2985
RPLL,2025-02-04 13:00,RPLL 041300Z 12005KT 070V170 9999 FEW025 SCT100 26/22 Q1012 NOSIG RMK A2988
RPLL,2025-02-04 14:00,RPLL 041400Z 12005KT 080V160 9999 FEW025 SCT100 26/22 Q1012 NOSIG RMK A2988
RPLL,2025-02-04 15:00,RPLL 041500Z 11003KT 060V170 9999 FEW025 BKN100 26/22 Q1012 NOSIG RMK A2988
RPLL,2025-02-04 16:00,RPLL 041600Z 10003KT 060V120 9999 FEW025 BKN100 26/22 Q1011 NOSIG RMK A2985
RPLL,2025-02-04 17:00,RPLL 041700Z VRB02KT 9999 SCT025 BKN100 26/22 Q1011 NOSIG RMK A2985
RPLL,2025-02-04 18:00,RPLL 041800Z 00000KT 9999 SCT025 BKN100 25/22 Q1010 NOSIG RMK A2983
RPLL,2025-02-04 19:00,RPLL 041900Z 25002KT 9999 SCT025 BKN100 26/22 Q1010 NOSIG RMK A2983
RPLL,2025-02-04 20:00,RPLL 042000Z 25003KT 9999 FEW025 BKN100 26/21 Q1010 NOSIG RMK A2983
RPLL,2025-02-04 21:00,RPLL 042100Z VRB02KT 9999 FEW025 BKN100 25/22 Q1010 NOSIG RMK A2983
RPLL,2025-02-04 22:00,RPLL 042200Z VRB02KT 9999 FEW025 BKN090 25/22 Q1011 NOSIG RMK A2985
RPLL,2025-02-04 23:00,RPLL 042300Z VRB02KT 9999 FEW025 BKN100 26/22 Q1011 NOSIG RMK A2985
RPLL,2025-02-05 00:00,RPLL 050000Z VRB02KT 9999 FEW025 BKN100 27/22 Q1012 NOSIG RMK A2988
RPLL,2025-02-05 01:00,RPLL 050100Z 26004KT 230V320 9999 FEW025 BKN100 27/22 Q1012 NOSIG RMK A2988
RPLL,2025-02-05 02:00,RPLL 050200Z VRB04KT 9999 SCT025 BKN100 29/21 Q1012 NOSIG RMK A2988
RPLL,2025-02-05 03:00,RPLL 050300Z VRB03KT 9999 SCT025 BKN100 30/23 Q1012 NOSIG RMK A2988
RPLL,2025-02-05 04:00,RPLL 050400Z VRB04KT 9999 FEW025 BKN100 32/21 Q1011 NOSIG RMK A2985
RPLL,2025-02-05 05:00,RPLL 050500Z VRB05KT 9999 FEW025 BKN100 30/21 Q1010 NOSIG RMK A2983
RPLL,2025-02-05 06:00,RPLL 050600Z 09013KT 050V140 9999 FEW025 SCT100 32/20 Q1008 NOSIG RMK A2977
RPLL,2025-02-05 07:00,RPLL 050700Z 09009KT 050V130 9999 FEW025 32/21 Q1008 NOSIG RMK A2977
RPLL,2025-02-05 08:00,RPLL 050800Z 09012KT 060V120 9999 FEW025 31/20 Q1008 NOSIG RMK A2977
RPLL,2025-02-05 09:00,RPLL 050900Z 08011KT 9999 FEW025 SCT100 30/20 Q1008 NOSIG RMK A2977
RPLL,2025-02-05 10:00,RPLL 051000Z 12006KT 070V150 9999 FEW025 28/22 Q1009 NOSIG RMK A2980
RPLL,2025-02-05 11:00,RPLL 051100Z 12006KT 090V150 9999 FEW025 27/22 Q1010 NOSIG RMK A2983
RPLL,2025-02-05 12:00,RPLL 051200Z 13004KT 080V200 9999 FEW025 BKN100 27/21 Q1011 NOSIG RMK A2985
RPLL,2025-02-05 13:00,RPLL 051300Z VRB02KT 9999 FEW025 BKN100 27/21 Q1012 NOSIG RMK A2988
RPLL,2025-02-05 14:00,RPLL 051400Z VRB02KT 9999 FEW025 SCT100 27/21 Q1012 NOSIG RMK A2988
RPLL,2025-02-05 15:00,RPLL 051500Z VRB02KT 9999 FEW025 SCT100 26/20 Q1012 NOSIG RMK A2988
RPLL,2025-02-05 16:00,RPLL 051600Z 33003KT 270V030 9999 FEW025 SCT100 26/20 Q1012 NOSIG RMK A2988
RPLL,2025-02-05 17:00,RPLL 051700Z 34003KT 310V070 9999 FEW025 26/20 Q1011 NOSIG RMK A2985
RPLL,2025-02-05 18:00,RPLL 051800Z VRB02KT 9999 FEW025 SCT100 25/20 Q1011 NOSIG RMK A2985
RPLL,2025-02-05 19:00,RPLL 051900Z 33003KT 300V040 9999 FEW025 25/20 Q1010 NOSIG RMK A2983
RPLL,2025-02-05 20:00,RPLL 052000Z 01004KT 340V050 9999 FEW025 BKN100 26/20 Q1010 NOSIG RMK A2983
RPLL,2025-02-05 21:00,RPLL 052100Z VRB02KT 9999 FEW025 SCT100 25/20 Q1011 NOSIG RMK A2985
RPLL,2025-02-05 22:00,RPLL 052200Z 03003KT 310V110 9999 FEW025 25/20 Q1011 NOSIG RMK A2985
RPLL,2025-02-05 23:00,RPLL 052300Z 02006KT 330V060 9999 FEW025 26/20 Q1012 NOSIG RMK A2988
RPLL,2025-02-06 00:00,RPLL 060000Z 03006KT 9999 FEW025 27/21 Q1012 NOSIG RMK A2988
RPLL,2025-02-06 01:00,RPLL 060100Z 05006KT 320V080 9999 FEW025 BKN100 28/21 Q1012 NOSIG RMK A2988
RPLL,2025-02-06 02:00,RPLL 060200Z VRB04KT 9999 FEW025 BKN100 29/21 Q1012 NOSIG RMK A2988
RPLL,2025-02-06 03:00,RPLL 060300Z VRB04KT 9999 SCT025 BKN100 30/22 Q1011 NOSIG RMK A2985
RPLL,2025-02-06 04:00,RPLL 060400Z 08004KT 040V130 9999 SCT025 BKN100 30/22 Q1010 NOSIG RMK A2983
RPLL,2025-02-06 05:00,RPLL 060500Z 01005KT 330V070 9999 SCT025 BKN100 30/22 Q1009 NOSIG RMK A2980
RPLL,2025-02-06 06:00,RPLL 060600Z 06005KT 030V090 9999 SCT025 BKN100 30/22 Q1008 NOSIG RMK A2977
RPLL,2025-02-06 07:00,RPLL 060700Z 35005KT 320V080 9999 SCT025 BKN100 30/22 Q1008 NOSIG RMK A2977
RPLL,2025-02-06 08:00,RPLL 060800Z VRB03KT 9999 SCT025 BKN100 30/22 Q1008 NOSIG RMK A2977
RPLL,2025-02-06 09:00,RPLL 060900Z 11007KT 080V150 9999 SCT023 BKN090 29/23 Q1009 NOSIG RMK A2980
RPLL,2025-02-06 10:00,RPLL 061000Z 11006KT 050V150 9999 SCT023 BKN100 28/23 Q1010 NOSIG RMK A2983
RPLL,2025-02-06 11:00,RPLL 061100Z 11007KT 080V150 9999 SCT025 BKN100 28/23 Q1010 NOSIG RMK A2983
RPLL,2025-02-06 12:00,RPLL 061200Z 10007KT 070V140 9999 SCT025 BKN100 27/23 Q1011 NOSIG RMK A2985
RPLL,2025-02-06 13:00,RPLL 061300Z 09004KT 060V130 9999 SCT025 BKN100 27/23 Q1011 NOSIG RMK A2985
RPLL,2025-02-06 14:00,RPLL 061400Z 11007KT 080V160 9999 SCT025 BKN100 27/23 Q1011 NOSIG RMK A2985
RPLL,2025-02-06 15:00,RPLL 061500Z 14003KT 100V190 9999 SCT025 BKN100 27/23 Q1011 NOSIG RMK A2985
RPLL,2025-02-06 16:00,RPLL 061600Z VRB02KT 9999 SCT025 BKN100 26/24 Q1011 NOSIG RMK A2985
RPLL,2025-02-06 17:00,RPLL 061700Z 12003KT 080V170 9000 -SHRA SCT025 OVC090 26/24 Q1011 NOSIG RMK A2985
RPLL,2025-02-06 18:00,RPLL 061800Z VRB02KT 9999 SCT025 BKN100 26/24 Q1010 NOSIG RMK A2983
RPLL,2025-02-06 19:00,RPLL 061900Z 00000KT 9999 FEW025 BKN100 26/24 Q1009 NOSIG RMK A2980
RPLL,2025-02-06 20:00,RPLL 062000Z 25003KT 200V290 9999 FEW025 BKN130 26/24 Q1009 NOSIG RMK A2980
RPLL,2025-02-06 21:00,RPLL 062100Z 36004KT 340V050 9999 FEW025 BKN130 26/23 Q1009 NOSIG RMK A2980
RPLL,2025-02-06 22:00,RPLL 062200Z 02003KT 350V090 9999 FEW025 BKN100 26/23 Q1010 NOSIG RMK A2983
RPLL,2025-02-06 23:00,RPLL 062300Z 04003KT 350V090 9999 SCT025 OVC100 26/20 Q1010 NOSIG RMK A2983
RPLL,2025-02-07 00:00,RPLL 070000Z 01005KT 350V050 9000 SCT025 OVC100 27/23 Q1011 NOSIG RMK A2985
RPLL,2025-02-07 01:00,RPLL 070100Z 06004KT 9000 SCT025 OVC100 28/24 Q1011 NOSIG RMK A2985
RPLL,2025-02-07 02:00,RPLL 070200Z VRB02KT 9999 SCT025 BKN150 29/24 Q1011 NOSIG RMK A2985
RPLL,2025-02-07 03:00,RPLL 070300Z 11003KT 050V160 9000 SCT025 OVC100 29/24 Q1011 NOSIG RMK A2985
RPLL,2025-02-07 04:00,RPLL 070400Z 12005KT 090V160 9000 SCT025 OVC100 29/24 Q1011 NOSIG RMK A2985
RPLL,2025-02-07 05:00,RPLL 070500Z 09005KT 060V130 9000 SCT025 OVC100 29/24 Q1010 NOSIG RMK A2983
RPLL,2025-02-07 06:00,RPLL 070600Z 12008KT 080V160 9000 SCT025 OVC100 29/23 Q1009 NOSIG RMK A2980
RPLL,2025-02-07 07:00,RPLL 070700Z VRB07KT 9999 SCT025 OVC100 29/24 Q1008 NOSIG RMK A2977
RPLL,2025-02-07 08:00,RPLL 070800Z 12006KT 070V200 9999 SCT025 OVC100 28/24 Q1008 NOSIG RMK A2977
RPLL,2025-02-07 09:00,RPLL 070900Z 11005KT 070V160 9999 SCT025 OVC100 28/24 Q1009 NOSIG RMK A2980
RPLL,2025-02-07 10:00,RPLL 071000Z 09005KT 060V130 9999 FEW025 BKN100 28/24 Q1009 NOSIG RMK A2980
RPLL,2025-02-07 11:00,RPLL 071100Z 08005KT 050V110 9000 -SHRA SCT023 OVC100 28/22 Q1010 NOSIG RMK A2983
RPLL,2025-02-07 12:00,RPLL 071200Z 12004KT 080V160 9000 -RA SCT023 OVC100 27/23 Q1011 NOSIG RMK A2985
RPLL,2025-02-07 13:00,RPLL 071300Z VRB02KT 9999 SCT025 OVC100 27/24 Q1011 NOSIG RMK A2985
RPLL,2025-02-07 14:00,RPLL 071400Z VRB02KT 9999 FEW025 OVC100 27/23 Q1011 NOSIG RMK A2985
RPLL,2025-02-07 15:00,RPLL 071500Z VRB02KT 9999 FEW025 BKN100 27/23 Q1011 NOSIG RMK A2985
RPLL,2025-02-07 16:00,RPLL 071600Z 33004KT 290V040 9999 SCT025 OVC100 26/24 Q1011 NOSIG RMK A2985
RPLL,2025-02-07 17:00,RPLL 071700Z 31003KT 270V350 8000 -RA SCT023 OVC090 26/24 Q1011 NOSIG RMK A2985
RPLL,2025-02-07 18:00,RPLL 071800Z 30004KT 250V360 9999 SCT025 OVC090 26/24 Q1010 NOSIG RMK A2983
RPLL,2025-02-07 19:00,RPLL 071900Z 31003KT 260V360 9999 -RA SCT025 OVC090 26/24 Q1009 NOSIG RMK A2980
RPLL,2025-02-07 20:00,RPLL 072000Z 31004KT 280V360 9999 SCT025 OVC100 26/24 Q1009 NOSIG RMK A2980
RPLL,2025-02-07 21:00,RPLL 072100Z 02004KT 7000 -RA SCT023 OVC090 25/24 Q1009 NOSIG RMK A2980
RPLL,2025-02-07 22:00,RPLL 072200Z 01004KT 320V060 9999 FEW025 BKN100 25/24 Q1009 NOSIG RMK A2980
RPLL,2025-02-07 23:00,RPLL 072300Z 02004KT 360V070 9999 FEW025 BKN100 25/24 Q1010 NOSIG RMK A2983
RPLL,2025-02-08 00:00,RPLL 080000Z VRB02KT 9999 FEW025 BKN100 26/25 Q1010 NOSIG RMK A2983
RPLL,2025-02-08 01:00,RPLL 080100Z 02004KT 310V070 FEW025 BKN100 27/24 Q1011 NOSIG RMK A2985
RPLL,2025-02-08 02:00,RPLL 080200Z 05003KT 360V100 9999 SCT025 BKN100 28/24 Q1011 NOSIG RMK A2985
RPLL,2025-02-08 03:00,RPLL 080300Z 10003KT 060V170 9999 SCT025 BKN100 29/24 Q1011 NOSIG RMK A2985 METAR RPVM 080300Z 11012KT 9999 SCT020 SCT100 30/23 Q1010 NOSIG RMK A2983
RPLL,2025-02-08 04:00,RPLL 080400Z 03004KT 330V080 9999 -RA SCT023 OVC090 29/23 Q1010 NOSIG RMK A2983
RPLL,2025-02-08 05:00,RPLL 080500Z VRB03KT 9999 SCT025 BKN100 30/23 Q1009 NOSIG RMK A2980
RPLL,2025-02-08 06:00,RPLL 080600Z 07011G21KT 9999 SCT025 BKN100 30/22 Q1008 NOSIG RMK A2977
RPLL,2025-02-08 07:00,RPLL 080700Z 06007KT 030V090 9999 SCT023 BKN100 30/22 Q1008 NOSIG RMK A2977
RPLL,2025-02-08 08:00,RPLL 080800Z 06010KT 360V130 9999 -SHRA SCT023 BKN100 28/22 Q1008 NOSIG RMK A2977
RPLL,2025-02-08 09:00,RPLL 080900Z 10006KT 060V150 9999 SCT023 BKN100 28/22 Q1009 NOSIG RMK A2980
RPLL,2025-02-08 10:00,RPLL 081000Z 06010KT 040V100 9999 SCT025 BKN100 28/21 Q1009 NOSIG RMK A2980
RPLL,2025-02-08 11:00,RPLL 081100Z 12004KT 060V150 9999 SCT023 OVC100 27/22 Q1010 NOSIG RMK A2983
RPLL,2025-02-08 12:00,RPLL 081200Z 11005KT 060V150 9999 SCT023 OVC100 27/22 Q1011 NOSIG RMK A2985
RPLL,2025-02-08 13:00,RPLL 081300Z 13003KT 090V170 9999 SCT023 BKN100 27/22 Q1012 NOSIG RMK A2988
RPLL,2025-02-08 14:00,RPLL 081400Z 12005KT 060V180 9999 -SHRA SCT023 OVC100 26/22 Q1012 TEMPO 5000 SHRA RMK A2988
RPLL,2025-02-08 15:00,RPLL 081500Z 12008KT 080V160 9999 -RA SCT023 OVC100 25/23 Q1012 TEMPO 5000 SHRA RMK A2988
RPLL,2025-02-08 16:00,RPLL 081600Z 11007KT 070V150 9999 -RA SCT023 OVC090 24/22 Q1012 TEMPO 5000 SHRA RMK A2988
RPLL,2025-02-08 17:00,RPLL 081700Z 03003KT 350V080 9999 -RA SCT022 OVC090 24/23 Q1012 NOSIG RMK A2988
RPLL,2025-02-08 18:00,RPLL 081800Z VRB02KT 9999 -RA SCT023 OVC090 24/23 Q1012 NOSIG RMK A2988
RPLL,2025-02-08 19:00,RPLL 081900Z VRB01KT 9999 FEW025 BKN100 24/23 Q1011 NOSIG RMK A2985
RPLL,2025-02-08 20:00,RPLL 082000Z VRB02KT 9999 FEW025 BKN100 24/23 Q1010 NOSIG RMK A2983
RPLL,2025-02-08 21:00,RPLL 082100Z VRB02KT 9999 FEW025 BKN100 24/23 Q1011 NOSIG RMK A2985
RPLL,2025-02-08 22:00,RPLL 082200Z 34004KT 290V040 9999 FEW025 BKN100 25/22 Q1011 NOSIG RMK A2985
RPLL,2025-02-08 23:00,RPLL 082300Z 06003KT 360V160 9999 FEW025 BKN100 25/21 Q1012 NOSIG RMK A2988
RPLL,2025-02-09 00:00,RPLL 090000Z 09003KT 060V120 9999 FEW025 BKN100 25/22 Q1013 NOSIG RMK A2991
RPLL,2025-02-09 01:00,COR RPLL 090100Z 08003KT 030V170 9999 FEW025 BKN100 27/21 Q1013 NOSIG RMK A2991
RPLL,2025-02-09 02:00,RPLL 090200Z VRB02KT 9999 FEW025 BKN100 28/22 Q1013 NOSIG RMK A2991
RPLL,2025-02-09 03:00,RPLL 090300Z 30009KT 240V360 9999 FEW025 BKN100 27/22 Q1012 NOSIG RMK A2988
RPLL,2025-02-09 04:00,RPLL 090400Z 03005KT 340V070 9999 FEW025 BKN100 29/22 Q1012 NOSIG RMK A2988
RPLL,2025-02-09 05:00,RPLL 090500Z 03006KT 350V080 9999 SCT025 BKN100 29/21 Q1011 NOSIG RMK A2985
RPLL,2025-02-09 06:00,RPLL 090600Z 07013KT 050V110 9999 SCT025 BKN100 30/21 Q1010 NOSIG RMK A2983
RPLL,2025-02-09 07:00,RPLL 090700Z 09008KT 050V130 9999 SCT025 BKN100 30/21 Q1009 NOSIG RMK A2980
RPLL,2025-02-09 08:00,RPLL 090800Z 10009KT 050V140 9999 SCT025 BKN100 29/22 Q1009 NOSIG RMK A2980
RPLL,2025-02-09 09:00,RPLL 090900Z 11007KT 060V170 9999 SCT025 BKN100 29/22 Q1010 NOSIG RMK A2983
RPLL,2025-02-09 10:00,RPLL 091000Z 11007KT 070V160 9999 SCT025 BKN100 27/22 Q1010 NOSIG RMK A2983
RPLL,2025-02-09 11:00,RPLL 091100Z 11006KT 090V150 9999 SCT025 BKN100 26/22 Q1011 NOSIG RMK A2985
RPLL,2025-02-09 12:00,COR RPLL 091200Z 11007KT 080V160 9999 SCT025 BKN100 26/22 Q1012 NOSIG RMK A2988
RPLL,2025-02-09 13:00,RPLL 091300Z VRB02KT 9999 SCT025 26/21 Q1012 NOSIG RMK A2988
RPLL,2025-02-09 14:00,RPLL 091400Z 12003KT 020V160 9999 FEW025 SCT100 26/21 Q1013 NOSIG RMK A2991
RPLL,2025-02-09 15:00,RPLL 091500Z 07004KT 050V120 9999 FEW025 SCT100 25/22 Q1013 NOSIG RMK A2991
RPLL,2025-02-09 16:00,RPLL 091600Z 09003KT 060V130 9999 FEW025 BKN100 26/21 Q1013 NOSIG RMK A2991
RPLL,2025-02-09 17:00,RPLL 091700Z 04005KT 360V070 9999 SCT025 BKN100 26/21 Q1012 NOSIG RMK A2988
RPLL,2025-02-09 18:00,RPLL 091800Z VRB01KT 9999 FEW025 BKN100 26/22 Q1012 NOSIG RMK A2988
RPLL,2025-02-09 19:00,RPLL 091900Z 23003KT 200V260 9999 FEW025 BKN100 26/21 Q1011 NOSIG RMK A2985
RPLL,2025-02-09 20:00,RPLL 092000Z 26003KT 9999 SCT025 OVC100 25/22 Q1011 NOSIG RMK A2985
RPLL,2025-02-09 21:00,RPLL 092100Z VRB01KT 9999 SCT025 OVC100 25/22 Q1011 NOSIG RMK A2985
RPLL,2025-02-09 22:00,RPLL 092200Z VRB01KT 9999 FEW025 OVC100 26/22 Q1012 NOSIG RMK A2988
RPLL,2025-02-09 23:00,RPLL 092300Z VRB02KT 9999 SCT025 OVC100 26/22 Q1013 NOSIG RMK A2991
RPLL,2025-02-10 00:00,RPLL 100000Z VRB03KT 9999 FEW025 BKN100 27/22 Q1013 NOSIG RMK A2991
RPLL,2025-02-10 01:00,RPLL 100100Z 27003KT 250V310 9999 FEW025 BKN100 27/21 Q1014 NOSIG RMK A2994
RPLL,2025-02-10 02:00,RPLL 100200Z 19004KT 110V240 9999 SCT025 BKN100 28/22 Q1014 NOSIG RMK A2994
RPLL,2025-02-10 03:00,RPLL 100300Z 13005KT 090V190 9999 SCT025 BKN100 28/22 Q1013 NOSIG RMK A2991
RPLL,2025-02-10 04:00,RPLL 100400Z 07015KT 9999 SCT025 BKN100 30/22 Q1012 NOSIG RMK A2988
RPLL,2025-02-10 05:00,RPLL 100500Z 09009KT 060V140 9999 FEW025 BKN100 30/22 Q1012 NOSIG RMK A2988
RPLL,2025-02-10 06:00,RPLL 100600Z 12008KT 070V160 9999 FEW025 BKN100 29/22 Q1011 NOSIG RMK A2985
RPLL,2025-02-10 07:00,RPLL 100700Z 09009KT 060V130 9999 FEW025 OVC100 30/22 Q1010 NOSIG RMK A2983
RPLL,2025-02-10 08:00,RPLL 100800Z 11007KT 060V150 9999 FEW025 OVC100 29/22 Q1010 NOSIG RMK A2983
RPLL,2025-02-10 09:00,RPLL 100900Z 11007KT 060V140 9999 SCT025 OVC100 28/23 Q1011 NOSIG RMK A2985
RPLL,2025-02-10 10:00,RPLL 101000Z 12007KT 070V160 9999 -SHRA SCT023 OVC100 26/24 Q1011 NOSIG RMK A2985
RPLL,2025-02-10 11:00,RPLL 101100Z 13003KT 090V160 9999 -RA SCT023 OVC090 25/25 Q1012 NOSIG RMK A2988
RPLL,2025-02-10 12:00,RPLL 101200Z 10004KT 060V150 9999 -RA SCT023 OVC090 25/24 Q1013 NOSIG RMK A2991
RPLL,2025-02-10 13:00,RPLL 101300Z 00000KT 9999 -RA SCT023 OVC090 25/25 Q1013 NOSIG RMK A2991
RPLL,2025-02-10 14:00,RPLL 101400Z 00000KT 9999 -RA SCT023 OVC090 25/25 Q1013 NOSIG RMK A2991
RPLL,2025-02-10 15:00,RPLL 101500Z VRB02KT 9999 -RA SCT023 OVC090 25/24 Q1014 NOSIG RMK A2994
RPLL,2025-02-10 16:00,RPLL 101600Z 28003KT 250V330 9999 -RA SCT025 OVC100 25/24 Q1014 NOSIG RMK A2994
RPLL,2025-02-10 17:00,RPLL 101700Z VRB02KT 9999 -RA SCT023 OVC090 25/24 Q1013 NOSIG RMK A2991
RPLL,2025-02-10 18:00,RPLL 101800Z VRB01KT 9999 FEW025 SCT100 25/24 Q1013 NOSIG RMK A2991
RPLL,2025-02-10 19:00,RPLL 101900Z 00000KT 9999 FEW025 SCT100 25/24 Q1012 NOSIG RMK A2988
RPLL,2025-02-10 20:00,RPLL 102000Z 00000KT 9999 FEW025 BKN100 25/24 Q1012 NOSIG RMK A2988
RPLL,2025-02-10 21:00,RPLL 102100Z VRB02KT 9999 SCT025 OVC100 25/24 Q1012 NOSIG RMK A2988
RPLL,2025-02-10 22:00,RPLL 102200Z 36003KT 310V040 9999 FEW025 BKN100 25/24 Q1012 NOSIG RMK A2988
RPLL,2025-02-10 23:00,RPLL 102300Z VRB02KT 9000 SCT023 BKN100 25/24 Q1013 NOSIG RMK A2991
RPLL,2025-02-11 00:00,RPLL 110000Z 11003KT 050V160 9999 SCT023 BKN100 27/24 Q1013 NOSIG RMK A2991
RPLL,2025-02-11 01:00,RPLL 110100Z 11005KT 080V160 9999 SCT023 BKN100 27/24 Q1014 NOSIG RMK A2994
RPLL,2025-02-11 02:00,RPLL 110200Z 11004KT 060V160 9000 SCT023 BKN100 29/24 Q1014 NOSIG RMK A2994
RPLL,2025-02-11 03:00,RPLL 110300Z 09007KT 060V150 9999 SCT025 BKN100 29/24 Q1013 NOSIG RMK A2991
RPLL,2025-02-11 04:00,RPLL 110400Z 10010KT 070V140 9999 SCT025 BKN100 31/24 Q1013 NOSIG RMK A2991
RPLL,2025-02-11 05:00,RPLL 110500Z 12009KT 080V150 9999 SCT025 BKN100 30/24 Q1012 NOSIG RMK A2988
RPLL,2025-02-11 06:00,RPLL 110600Z 11009KT 080V150 9999 SCT025 BKN100 30/24 Q1011 NOSIG RMK A2985
RPLL,2025-02-11 07:00,RPLL 110700Z 10010KT 070V140 9999 SCT025 BKN100 30/24 Q1011 NOSIG RMK A2985
RPLL,2025-02-11 08:00,RPLL 110800Z 11010KT 070V140 9000 -RA SCT023 BKN090 27/24 Q1011 NOSIG RMK A2985
RPLL,2025-02-11 09:00,RPLL 110900Z 11009KT 080V150 9999 SCT025 BKN100 27/24 Q1011 NOSIG RMK A2985
RPLL,2025-02-11 10:00,RPLL 111000Z 11008KT 080V150 9999 -RA SCT025 BKN090 27/24 Q1012 NOSIG RMK A2988
RPLL,2025-02-11 11:00,RPLL 111100Z 10004KT 060V150 9999 SCT025 BKN100 27/24 Q1013 NOSIG RMK A2991
RPLL,2025-02-11 12:00,RPLL 111200Z 11005KT 050V160 9999 FEW025 BKN100 27/24 Q1013 NOSIG RMK A2991
RPLL,2025-02-11 13:00,RPLL 111300Z 09005KT 9999 FEW025 BKN100 27/24 Q1014 NOSIG RMK A2994
RPLL,2025-02-11 14:00,RPLL 111400Z 10004KT 060V150 9999 FEW025 BKN100 27/24 Q1014 NOSIG RMK A2994
RPLL,2025-02-11 15:00,RPLL 111500Z 12003KT 080V150 9999 FEW025 SCT100 27/24 Q1014 NOSIG RMK A2994
RPLL,2025-02-11 16:00,RPLL 111600Z VRB02KT 9999 FEW025 26/24 Q1014 NOSIG RMK A2994
RPLL,2025-02-11 17:00,RPLL 111700Z VRB02KT 9999 FEW025 SCT100 26/24 Q1013 NOSIG RMK A2991
RPLL,2025-02-11 18:00,RPLL 111800Z VRB02KT 9999 SCT025 BKN100 26/24 Q1013 NOSIG RMK A2991
RPLL,2025-02-11 19:00,RPLL 111900Z 00000KT 9999 SCT025 BKN100 26/24 Q1012 NOSIG RMK A2988
RPLL,2025-02-11 20:00,RPLL 112000Z VRB01KT 9999 FEW025 BKN100 26/24 Q1012 NOSIG RMK A2988
RPLL,2025-02-11 21:00,RPLL 112100Z VRB02KT 9999 FEW025 BKN100 26/24 Q1012 NOSIG RMK A2988
